exchange,symbol,open,close,high,low,amount,volume,position,bob,eob,type
SHFE,bu2601,3270.0,3271.0,3290.0,3270.0,951930.0,29,802,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,bu2603,3263.0,3263.0,3263.0,3263.0,32630.0,1,100,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,bu2604,3245.0,3245.0,3245.0,3245.0,64900.0,2,35,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,bu2606,3265.0,3255.0,3265.0,3253.0,260860.0,8,187,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,bu2609,3272.0,3265.0,3287.0,3265.0,229240.0,7,41,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,bu2612,3241.0,3246.0,3250.0,3236.0,389200.0,12,79,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,cu2506,78050.0,78350.0,78590.0,78050.0,11332747776.0,28920,66725,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,cu2507,77910.0,78200.0,78400.0,77890.0,43553428736.0,111382,195214,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,cu2508,77700.0,78020.0,78250.0,77690.0,14577056256.0,37368,103798,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,cu2509,77460.0,77870.0,78060.0,77460.0,7603871744.0,19544,70859,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,cu2510,77290.0,77660.0,77850.0,77270.0,2198523600.0,5667,29916,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,cu2511,77110.0,77410.0,77650.0,77060.0,569312144.0,1471,14220,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,cu2512,76930.0,77250.0,77450.0,76840.0,854084848.0,2213,28009,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,cu2601,76770.0,77090.0,77250.0,76760.0,890934448.0,2313,15459,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,cu2602,76700.0,76960.0,77190.0,76600.0,230885650.0,600,15471,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,cu2603,76350.0,76940.0,77100.0,76350.0,304982352.0,793,10999,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,cu2604,76510.0,76950.0,77090.0,76510.0,514291296.0,1337,4383,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,cu2605,76640.0,76900.0,77680.0,76440.0,141855600.0,369,1712,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,fu2507,2943.0,2925.0,2947.0,2913.0,10412809728.0,355256,101369,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,fu2508,2897.0,2887.0,2915.0,2879.0,734403936.0,25340,14757,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,fu2509,2860.0,2841.0,2865.0,2831.0,6007075328.0,210938,136429,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,fu2510,2798.0,2790.0,2812.0,2780.0,1116020048.0,39913,78865,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,fu2511,2774.0,2753.0,2783.0,2750.0,448288576.0,16218,46807,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,fu2512,2744.0,2726.0,2751.0,2723.0,19294730.0,705,1397,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,fu2601,2717.0,2710.0,2734.0,2704.0,566216288.0,20824,30975,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,fu2602,2697.0,2697.0,2717.0,2693.0,3624290.0,134,842,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,fu2603,2687.0,2680.0,2700.0,2677.0,7284410.0,271,1189,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,fu2604,2660.0,2665.0,2680.0,2660.0,4299980.0,161,641,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,fu2605,2650.0,2652.0,2670.0,2645.0,29177970.0,1098,3583,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,fu2606,2637.0,2637.0,2658.0,2635.0,1427480.0,54,56,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,hc2506,3120.0,3120.0,3120.0,3120.0,936000.0,30,420,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,hc2507,3095.0,3136.0,3152.0,3095.0,72373550.0,2308,8148,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,hc2508,3097.0,3115.0,3127.0,3089.0,4445540.0,143,487,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,hc2509,3083.0,3114.0,3128.0,3078.0,881132288.0,28416,171605,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,hc2510,3055.0,3097.0,3112.0,3054.0,24877205504.0,806676,1576113,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,hc2511,3043.0,3092.0,3104.0,3043.0,1053485392.0,34273,206293,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,hc2512,3053.0,3092.0,3103.0,3053.0,3891260.0,126,469,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,hc2601,3046.0,3090.0,3106.0,3045.0,956725776.0,31103,99568,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,hc2602,3053.0,3095.0,3101.0,3053.0,861870.0,28,228,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,hc2603,3058.0,3086.0,3089.0,3058.0,617240.0,20,190,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,hc2604,3063.0,3105.0,3114.0,3063.0,1142270.0,37,159,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,hc2605,3054.0,3088.0,3104.0,3049.0,84430390.0,2745,5551,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ni2506,121150.0,122300.0,122620.0,121090.0,173374200.0,1422,5868,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ni2507,121250.0,122590.0,122850.0,120930.0,14335528704.0,117416,83546,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ni2508,121480.0,122750.0,123020.0,121130.0,2915757984.0,23830,48961,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ni2509,121640.0,122900.0,123190.0,121300.0,898295872.0,7336,20022,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ni2510,121820.0,123110.0,123330.0,121790.0,55578580.0,453,1743,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ni2511,122100.0,123320.0,123450.0,122010.0,10559470.0,86,778,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ni2512,122260.0,123500.0,123600.0,122260.0,4190430.0,34,657,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ni2601,122500.0,123800.0,123990.0,122500.0,5307360.0,43,675,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ni2602,123360.0,123810.0,123810.0,123360.0,864460.0,7,177,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ni2603,123640.0,124510.0,124510.0,123490.0,1114820.0,9,156,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ni2604,123360.0,124700.0,124700.0,123360.0,495840.0,4,25,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ni2605,123300.0,124790.0,125120.0,123030.0,2725280.0,22,48,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,pb2506,16550.0,16620.0,16655.0,16550.0,26147125.0,315,3360,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,pb2507,16575.0,16670.0,16705.0,16545.0,2912095600.0,35010,52496,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,pb2508,16570.0,16665.0,16695.0,16545.0,1052429504.0,12653,25431,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,pb2509,16565.0,16655.0,16695.0,16540.0,62282625.0,749,4776,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,pb2510,16620.0,16645.0,16695.0,16605.0,1165400.0,14,1640,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,pb2511,16710.0,16660.0,16710.0,16660.0,333950.0,4,253,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,pb2512,16670.0,16645.0,16675.0,16645.0,416700.0,5,189,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,pb2601,16630.0,16710.0,16710.0,16625.0,1332500.0,16,50,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,pb2604,16685.0,16685.0,16685.0,16685.0,83425.0,1,27,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,pb2605,16700.0,16700.0,16700.0,16700.0,83500.0,1,7,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,rb2506,2878.0,2925.0,2925.0,2870.0,7794600.0,270,1080,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,rb2507,2969.0,3008.0,3036.0,2969.0,1452938976.0,48353,65968,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,rb2508,2934.0,2963.0,2984.0,2929.0,58642220.0,1984,7450,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,rb2509,2919.0,2971.0,2985.0,2919.0,2116311328.0,71682,266100,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,rb2510,2930.0,2974.0,2988.0,2925.0,61068382976.0,2066104,2280391,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,rb2511,2916.0,2966.0,2978.0,2916.0,752179584.0,25521,263341,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,rb2512,2926.0,2976.0,2984.0,2925.0,13476500.0,456,1405,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,rb2601,2907.0,2970.0,2978.0,2906.0,3010398448.0,102356,219120,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,rb2602,2910.0,2970.0,2976.0,2910.0,8882550.0,302,1690,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,rb2603,2926.0,2979.0,2984.0,2926.0,8123400.0,275,1210,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,rb2604,2923.0,2979.0,2988.0,2923.0,7548020.0,256,614,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,rb2605,2913.0,2966.0,2972.0,2910.0,208844760.0,7099,13529,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ru2506,13350.0,13585.0,13585.0,13350.0,675800.0,5,313,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ru2507,13415.0,13645.0,13675.0,13275.0,125018450.0,929,1078,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ru2508,13410.0,13660.0,13700.0,13345.0,6876100.0,51,1499,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ru2509,13480.0,13655.0,13700.0,13295.0,71270068224.0,529078,177460,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ru2510,13485.0,13665.0,13665.0,13390.0,3108950.0,23,318,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ru2511,13435.0,13645.0,13685.0,13275.0,318561344.0,2359,6081,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ru2601,14275.0,14490.0,14545.0,14125.0,6175111680.0,43151,40390,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ru2603,14155.0,14400.0,14400.0,14125.0,1140750.0,8,74,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ru2604,14215.0,14445.0,14460.0,14215.0,715950.0,5,72,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ru2605,14310.0,14515.0,14570.0,14170.0,26977200.0,188,619,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sn2506,251950.0,257540.0,258600.0,251620.0,197954200.0,778,1986,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sn2507,251810.0,257940.0,258800.0,251340.0,35246286592.0,138136,31008,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sn2508,252020.0,257820.0,258720.0,251500.0,5685894656.0,22287,13170,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sn2509,252060.0,257920.0,258690.0,251720.0,1632123536.0,6394,7738,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sn2510,252100.0,258050.0,258800.0,252050.0,309950032.0,1210,1586,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sn2511,252330.0,257990.0,258460.0,252330.0,22063710.0,86,274,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sn2512,253870.0,258460.0,258800.0,253870.0,9496650.0,37,221,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sn2601,252100.0,258500.0,258500.0,252100.0,10988110.0,43,172,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sn2602,254230.0,257230.0,257230.0,254230.0,1022170.0,4,76,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sn2603,254720.0,257190.0,257190.0,254720.0,2808220.0,11,62,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sp2507,5292.0,5298.0,5322.0,5262.0,9162664960.0,173094,65326,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,AG8888,8493.602,8479.382,8512.811,8466.904,141639690867.0,1113654,1308565,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,AL8888,19854.24,20014.6,20052.37,19842.54,44403952893.0,444225,718772,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,AO8888,2992.308,3058.281,3080.661,2972.954,81039450552.0,1336837,733018,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,AU8888,784.2979,783.7028,787.0326,778.8066,435183193040.0,555896,601777,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,BR8888,10804.87,10995.56,11021.59,10778.31,17743584483.0,323907,123330,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,BU8888,3461.983,3460.304,3488.326,3449.519,18465482040.0,528617,517484,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,CU8888,77692.54,78008.55,78215.84,77672.96,126325403186.0,323359,751979,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,FU8888,2865.076,2849.172,2872.675,2839.39,29762732492.0,1026168,518279,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sp2508,5264.0,5278.0,5286.0,5254.0,6061560.0,115,490,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sp2509,5220.0,5236.0,5248.0,5190.0,3408557904.0,65318,87411,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sp2510,5188.0,5200.0,5214.0,5168.0,2805120.0,54,323,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sp2511,5196.0,5178.0,5196.0,5130.0,726312944.0,14082,46629,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sp2512,5146.0,5148.0,5156.0,5116.0,26919240.0,524,2793,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sp2601,5240.0,5250.0,5258.0,5214.0,107194420.0,2047,8594,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sp2603,5172.0,5210.0,5212.0,5172.0,4985500.0,96,242,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sp2604,5188.0,5204.0,5208.0,5170.0,1297200.0,25,65,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,sp2605,5170.0,5202.0,5202.0,5170.0,4665640.0,90,434,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ss2506,12590.0,12685.0,12685.0,12590.0,40960200.0,648,4356,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ss2507,12640.0,12720.0,12730.0,12620.0,6061577472.0,95686,74015,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ss2508,12655.0,12735.0,12755.0,12650.0,3774075744.0,59457,118958,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ss2509,12670.0,12740.0,12755.0,12655.0,713232720.0,11232,30309,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ss2510,12705.0,12775.0,12785.0,12695.0,65592000.0,1030,3152,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ss2511,12755.0,12820.0,12830.0,12745.0,11077425.0,173,382,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ss2512,12790.0,12845.0,12845.0,12790.0,576425.0,9,110,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ss2601,12875.0,12945.0,12945.0,12865.0,2840975.0,44,443,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ss2602,13005.0,13005.0,13005.0,13005.0,130050.0,2,83,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ss2603,12985.0,13080.0,13080.0,12980.0,456350.0,7,84,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ss2605,13140.0,13140.0,13140.0,13140.0,65700.0,1,16,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,wr2510,3262.0,3296.0,3310.0,3240.0,1674270.0,51,37,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,zn2506,22630.0,22755.0,22785.0,22630.0,480270256.0,4225,11770,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,zn2507,22260.0,22420.0,22475.0,22260.0,18965246208.0,169465,123944,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,zn2508,22005.0,22235.0,22280.0,22000.0,7400257280.0,66754,65429,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,zn2509,21840.0,22110.0,22140.0,21830.0,2460600720.0,22356,27961,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,zn2510,21710.0,22005.0,22050.0,21710.0,245207000.0,2236,4854,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,zn2511,21610.0,21945.0,21980.0,21610.0,41653400.0,381,1978,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,zn2512,21695.0,21880.0,21915.0,21695.0,13826300.0,127,1204,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,zn2601,21620.0,21815.0,21870.0,21620.0,10434725.0,96,484,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,zn2602,21675.0,21810.0,21825.0,21625.0,6283950.0,58,162,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,zn2603,21530.0,21755.0,21770.0,21530.0,5095275.0,47,254,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,zn2604,21565.0,21690.0,21690.0,21525.0,2485250.0,23,145,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,zn2605,22300.0,21685.0,22300.0,21490.0,9026275.0,83,81,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IC8888,5530.955,5574.244,5591.313,5528.445,65227035840.0,58090,206376,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IF8888,3792.082,3805.137,3818.258,3790.646,80033596440.0,69824,229448,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IH8888,2652.781,2659.267,2670.279,2652.023,25519552860.0,31907,78806,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,IM8888,5861.789,5908.463,5922.397,5848.92,180222256320.0,151505,315489,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,T8888,108.7164,108.7609,108.772,108.6185,66176033300.0,60881,194988,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TF8888,105.987,106.0277,106.053,105.93,55065240950.0,51954,164943,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TL8888,119.5793,119.5292,119.652,119.2587,89141335300.0,74626,114724,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CFFEX,TS8888,102.3751,102.3986,102.4179,102.3626,67751684040.0,33089,119964,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,AP8888,7661.135,7741.775,7757.03,7597.662,16178030500.0,210458,234597,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CF8888,13267.87,13263.95,13287.39,13199.34,27278587200.0,412091,1247970,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CJ8888,8783.297,8947.349,8983.42,8754.02,6863486200.0,154629,200464,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,CY8888,19506.1,19491.81,19538.04,19408.52,1131781000.0,11627,15165,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,FG8888,959.5944,991.1427,999.178,956.4288,93116915400.0,4780647,3153315,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PF8888,6359.04,6380.956,6413.144,6328.199,14727745200.0,461714,325767,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PK8888,8427.563,8347.131,8431.188,8311.949,8032680900.0,191922,359273,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PR8888,5899.259,5900.285,5935.515,5862.66,9378271000.0,105771,84614,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,PX8888,6558.424,6577.275,6626.687,6501.424,23828271600.0,724953,419645,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RM8888,2522.683,2503.942,2525.83,2485.991,26688610600.0,1057467,1405212,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,RS8888,5288.041,5241.842,5314.123,5191.491,7370600.0,140,171,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SA8888,1184.444,1224.266,1231.289,1184.283,107659098700.0,4455441,3279133,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SF8888,5147.418,5166.592,5190.311,5091.395,10780189800.0,419049,647407,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SH8888,2370.599,2368.065,2381.147,2334.103,79688992800.0,1128092,400683,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SM8888,5455.674,5503.081,5532.493,5398.83,19567471400.0,717316,1143740,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,SR8888,5727.079,5741.12,5747.028,5705.897,19895299500.0,347410,771855,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,TA8888,4641.166,4661.61,4702.551,4618.473,64025504100.0,2744567,2996498,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
CZCE,UR8888,1773.165,1767.397,1781.144,1754.513,12213208600.0,345008,491727,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,A8888,4111.872,4099.601,4118.047,4080.837,11271094660.0,274360,427200,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,B8888,3518.659,3515.922,3533.406,3499.566,10173164620.0,287790,403811,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,BB8888,172.7483,172.3138,173.3983,169.8069,19675025.0,223,145,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,C8888,2324.462,2329.66,2333.673,2317.36,23564814090.0,1012392,2940135,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,CS8888,2658.216,2669.361,2675.104,2652.46,5515261860.0,207047,543305,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,EB8888,6997.028,7051.371,7100.281,6969.192,36805235375.0,1042752,869435,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,EG8888,4308.017,4290.312,4321.482,4253.277,30578504890.0,713297,629632,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,FB8888,1292.166,1287.698,1296.149,1281.455,16679175.0,1295,897,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,I8888,693.6945,700.7189,704.1963,691.4368,71870938250.0,1026024,1831387,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,J8888,1297.97,1367.745,1375.226,1297.914,12760494150.0,95586,112880,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,JD8888,3457.206,3459.7,3474.628,3434.174,12614817700.0,382732,688229,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,JM8888,722.5544,769.3091,773.6032,722.4405,133231165110.0,2978828,1242295,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,L8888,6972.063,7046.125,7056.842,6962.356,25891267840.0,738626,1250783,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,LG8888,769.2751,761.7152,771.4565,755.5558,3341600865.0,48779,67307,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,LH8888,13412.63,13413.5,13443.6,13321.01,13888967120.0,64657,243638,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,M8888,2927.358,2927.229,2936.749,2914.623,65442492530.0,2232715,6679468,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
